@relation cleaner

@attribute class {blood, cake, coffee, dressing, dust, fungus, glass, glue, grass, ink, lubricant, mud, oil, paper, paste, rot, sand, sauce, water, wine}
@attribute age numeric
@attribute class {floor, wood, carpet, carpetCotton}
@attribute class {airFreshener,alcohol,bakingSoda,cleaningMilk,dishSoap,floorSoap,fumigator,nothing,paste,soap,solvent,spray,vanish,vinegar,washingPowder,water}

@data
grass,89,carpet,washingPowder
grass,59,carpetCotton,washingPowder
grass,68,carpetCotton,washingPowder
grass,99,carpet,washingPowder
grass,83,wood,washingPowder
grass,79,wood,washingPowder
grass,85,wood,washingPowder
grass,75,carpetCotton,washingPowder
grass,58,carpet,washingPowder
grass,97,carpet,washingPowder
grass,68,carpetCotton,washingPowder
grass,92,carpet,washingPowder
grass,93,wood,washingPowder
grass,90,wood,washingPowder
grass,78,carpet,washingPowder
grass,66,carpet,washingPowder
grass,77,wood,washingPowder
grass,66,carpet,washingPowder
grass,75,carpet,washingPowder
grass,63,carpetCotton,washingPowder
grass,77,carpet,washingPowder
grass,78,carpetCotton,washingPowder
grass,91,wood,washingPowder
grass,89,wood,washingPowder
grass,99,carpetCotton,washingPowder
grass,80,wood,washingPowder
grass,74,carpetCotton,washingPowder
grass,95,carpet,washingPowder
grass,86,carpetCotton,washingPowder
grass,58,carpetCotton,washingPowder
grass,92,wood,washingPowder
grass,62,carpet,washingPowder
grass,71,carpetCotton,washingPowder
grass,75,carpet,washingPowder
grass,70,carpetCotton,washingPowder
grass,84,wood,washingPowder
grass,78,wood,washingPowder
grass,61,wood,washingPowder
grass,69,wood,washingPowder
grass,82,carpetCotton,washingPowder
grass,72,carpetCotton,washingPowder
grass,88,wood,washingPowder
grass,82,wood,washingPowder
grass,72,carpet,washingPowder
grass,87,carpet,washingPowder
grass,82,carpetCotton,washingPowder
grass,92,carpetCotton,washingPowder
grass,74,wood,washingPowder
grass,66,wood,washingPowder
grass,69,carpet,washingPowder
grass,98,carpet,washingPowder
grass,64,carpet,washingPowder
grass,62,wood,washingPowder
grass,100,wood,washingPowder
grass,75,wood,washingPowder
grass,65,carpetCotton,washingPowder
grass,85,wood,washingPowder
grass,77,carpet,washingPowder
grass,74,carpet,washingPowder
grass,64,carpetCotton,washingPowder
grass,81,wood,washingPowder
grass,76,wood,washingPowder
grass,58,carpet,washingPowder
grass,82,wood,washingPowder
grass,70,carpetCotton,washingPowder
grass,96,wood,washingPowder
grass,74,wood,washingPowder
grass,94,wood,washingPowder
grass,89,carpetCotton,washingPowder
grass,97,carpetCotton,washingPowder
grass,71,wood,washingPowder
grass,85,wood,washingPowder
grass,87,carpetCotton,washingPowder
grass,100,carpetCotton,washingPowder
grass,80,carpet,washingPowder
grass,58,carpet,washingPowder
grass,83,wood,washingPowder
grass,91,wood,washingPowder
grass,58,carpetCotton,washingPowder
grass,84,carpetCotton,washingPowder
grass,63,wood,washingPowder
grass,91,carpet,washingPowder
grass,72,carpetCotton,washingPowder
grass,73,carpetCotton,washingPowder
grass,90,carpet,washingPowder
grass,96,carpet,washingPowder
grass,68,carpetCotton,washingPowder
grass,85,wood,washingPowder
grass,80,carpet,washingPowder
grass,64,carpetCotton,washingPowder
grass,85,wood,washingPowder
grass,60,carpet,washingPowder
grass,63,wood,washingPowder
grass,67,carpet,washingPowder
grass,90,carpet,washingPowder
grass,97,carpetCotton,washingPowder
rot,42,carpetCotton,washingPowder
rot,34,carpet,washingPowder
rot,29,carpetCotton,washingPowder
rot,48,wood,washingPowder
rot,35,carpet,washingPowder
rot,31,carpet,washingPowder
rot,36,carpet,washingPowder
rot,33,carpet,washingPowder
rot,48,wood,washingPowder
rot,37,carpetCotton,washingPowder
rot,37,carpet,washingPowder
rot,37,wood,washingPowder
rot,34,carpetCotton,washingPowder
rot,27,wood,washingPowder
rot,39,wood,washingPowder
rot,48,wood,washingPowder
rot,37,carpet,washingPowder
rot,47,wood,washingPowder
rot,46,wood,washingPowder
rot,50,wood,washingPowder
rot,44,wood,washingPowder
rot,46,carpetCotton,washingPowder
rot,34,wood,washingPowder
rot,50,wood,washingPowder
rot,34,carpet,washingPowder
rot,32,carpetCotton,washingPowder
rot,48,carpetCotton,washingPowder
rot,30,carpet,washingPowder
rot,36,wood,washingPowder
rot,29,carpet,washingPowder
rot,40,carpet,washingPowder
rot,28,carpet,washingPowder
rot,48,carpet,washingPowder
rot,37,carpetCotton,washingPowder
rot,29,carpet,washingPowder
rot,38,wood,washingPowder
rot,32,carpetCotton,washingPowder
rot,43,carpetCotton,washingPowder
rot,45,carpetCotton,washingPowder
rot,37,carpet,washingPowder
rot,46,carpetCotton,washingPowder
rot,32,carpetCotton,washingPowder
rot,28,carpet,washingPowder
rot,43,wood,washingPowder
rot,50,carpetCotton,washingPowder
rot,27,carpet,washingPowder
rot,48,carpetCotton,washingPowder
rot,42,carpet,washingPowder
rot,29,wood,washingPowder
rot,41,wood,washingPowder
rot,31,wood,washingPowder
rot,40,carpetCotton,washingPowder
rot,30,carpetCotton,washingPowder
rot,32,carpetCotton,washingPowder
rot,26,carpet,washingPowder
rot,36,carpetCotton,washingPowder
rot,30,wood,washingPowder
rot,46,wood,washingPowder
rot,47,carpet,washingPowder
rot,50,wood,washingPowder
rot,46,wood,washingPowder
rot,40,wood,washingPowder
rot,39,carpetCotton,washingPowder
rot,40,wood,washingPowder
rot,30,carpet,washingPowder
rot,46,wood,washingPowder
rot,50,carpetCotton,washingPowder
rot,38,carpetCotton,washingPowder
rot,41,carpetCotton,washingPowder
rot,48,carpet,washingPowder
rot,39,carpet,washingPowder
rot,31,carpet,washingPowder
rot,43,wood,washingPowder
rot,43,carpetCotton,washingPowder
rot,46,wood,washingPowder
rot,29,carpet,washingPowder
rot,40,wood,washingPowder
rot,44,carpet,washingPowder
rot,36,carpet,washingPowder
rot,40,carpet,washingPowder
rot,30,carpetCotton,washingPowder
rot,45,carpetCotton,washingPowder
rot,48,carpet,washingPowder
rot,39,carpet,washingPowder
rot,50,wood,washingPowder
rot,46,carpetCotton,washingPowder
rot,49,carpet,washingPowder
rot,50,carpet,washingPowder
rot,49,wood,washingPowder
rot,35,carpet,washingPowder
rot,42,carpet,washingPowder
rot,46,wood,washingPowder
rot,37,carpetCotton,washingPowder
rot,33,carpetCotton,washingPowder
rot,46,carpetCotton,washingPowder
rot,34,carpetCotton,washingPowder
rot,32,carpet,washingPowder
rot,42,carpetCotton,washingPowder
rot,28,wood,washingPowder
rot,49,wood,washingPowder
rot,30,carpet,washingPowder
rot,29,carpet,washingPowder
rot,44,carpetCotton,washingPowder
rot,27,carpet,washingPowder
rot,30,carpetCotton,washingPowder
rot,29,carpet,washingPowder
rot,47,carpetCotton,washingPowder
rot,34,carpet,washingPowder
rot,37,wood,washingPowder
rot,26,carpetCotton,washingPowder
rot,44,wood,washingPowder
rot,26,wood,washingPowder
rot,34,carpetCotton,washingPowder
rot,33,carpetCotton,washingPowder
rot,33,carpet,washingPowder
rot,39,wood,washingPowder
rot,27,carpetCotton,washingPowder
rot,42,wood,washingPowder
rot,30,wood,washingPowder
rot,31,wood,washingPowder
rot,44,carpetCotton,washingPowder
rot,41,carpet,washingPowder
rot,45,wood,washingPowder
rot,46,carpet,washingPowder
rot,43,wood,washingPowder
rot,42,carpetCotton,washingPowder
rot,27,wood,washingPowder
rot,38,wood,washingPowder
rot,49,carpet,washingPowder
rot,31,carpetCotton,washingPowder
rot,30,wood,washingPowder
rot,43,carpetCotton,washingPowder
rot,34,carpet,washingPowder
rot,50,carpet,washingPowder
rot,32,carpetCotton,washingPowder
rot,38,carpetCotton,washingPowder
rot,39,carpetCotton,washingPowder
rot,42,carpetCotton,washingPowder
rot,46,wood,washingPowder
rot,40,wood,washingPowder
rot,49,carpet,washingPowder
rot,36,carpet,washingPowder
rot,35,carpetCotton,washingPowder
rot,28,carpetCotton,washingPowder
rot,33,carpet,washingPowder
rot,28,carpet,washingPowder
rot,47,carpetCotton,washingPowder
rot,43,carpetCotton,washingPowder
rot,33,wood,washingPowder
rot,44,wood,washingPowder
rot,44,carpet,washingPowder
rot,27,carpetCotton,washingPowder
rot,30,carpet,washingPowder
rot,38,carpet,washingPowder
rot,45,carpet,washingPowder
rot,31,carpetCotton,washingPowder
rot,47,wood,washingPowder
rot,26,carpetCotton,washingPowder
rot,49,wood,washingPowder
rot,45,carpet,washingPowder
rot,33,carpetCotton,washingPowder
rot,50,carpetCotton,washingPowder
rot,45,wood,washingPowder
rot,28,carpetCotton,washingPowder
rot,32,carpet,washingPowder
rot,38,carpet,washingPowder
rot,35,carpetCotton,washingPowder
rot,45,carpet,washingPowder
rot,47,carpetCotton,washingPowder
rot,49,carpet,washingPowder
rot,40,carpetCotton,washingPowder
rot,45,carpetCotton,washingPowder
rot,50,carpet,washingPowder
rot,35,carpetCotton,washingPowder
rot,31,carpetCotton,washingPowder
rot,41,carpetCotton,washingPowder
rot,44,carpetCotton,washingPowder
rot,30,carpetCotton,washingPowder
rot,27,carpetCotton,washingPowder
rot,26,wood,washingPowder
rot,46,wood,washingPowder
rot,50,carpet,washingPowder
rot,38,wood,washingPowder
rot,30,carpetCotton,washingPowder
rot,27,carpetCotton,washingPowder
rot,31,wood,washingPowder
rot,42,wood,washingPowder
rot,30,carpet,washingPowder
rot,26,carpetCotton,washingPowder
rot,38,carpet,washingPowder
rot,27,carpet,washingPowder
rot,43,wood,washingPowder
rot,41,carpetCotton,washingPowder
rot,50,carpet,washingPowder
rot,30,carpet,washingPowder
rot,43,carpet,washingPowder
rot,32,wood,washingPowder
rot,39,wood,washingPowder
rot,44,carpet,washingPowder
rot,32,wood,washingPowder
blood,5,carpet,water
blood,14,carpet,water
blood,16,carpet,water
blood,19,carpet,water
blood,8,carpetCotton,water
blood,9,wood,water
blood,4,wood,water
blood,18,floor,water
blood,13,carpetCotton,water
blood,20,carpetCotton,water
blood,1,floor,water
blood,7,carpet,water
blood,13,carpet,water
blood,6,wood,water
blood,5,carpet,water
blood,9,carpetCotton,water
blood,9,wood,water
blood,9,carpet,water
blood,15,carpet,water
blood,0,floor,water
blood,11,carpetCotton,water
blood,9,wood,water
blood,3,carpet,water
blood,1,carpet,water
blood,8,floor,water
blood,19,carpetCotton,water
blood,16,floor,water
blood,5,carpetCotton,water
blood,1,wood,water
blood,10,carpet,water
blood,0,carpet,water
blood,6,floor,water
blood,8,carpet,water
blood,19,floor,water
blood,9,carpet,water
blood,19,wood,water
blood,5,carpetCotton,water
blood,14,wood,water
blood,10,carpet,water
blood,9,wood,water
blood,14,carpetCotton,water
blood,0,carpet,water
blood,6,carpet,water
blood,2,floor,water
blood,6,carpetCotton,water
blood,7,floor,water
blood,2,wood,water
blood,17,wood,water
blood,15,carpet,water
blood,3,wood,water
blood,9,floor,water
blood,5,floor,water
blood,19,wood,water
blood,14,carpet,water
blood,8,floor,water
blood,1,carpet,water
blood,8,floor,water
blood,11,carpet,water
blood,4,floor,water
blood,6,wood,water
blood,4,wood,water
blood,11,wood,water
blood,17,carpet,water
blood,17,wood,water
blood,5,floor,water
blood,1,wood,water
blood,10,floor,water
blood,3,floor,water
blood,18,floor,water
blood,9,wood,water
blood,9,carpetCotton,water
blood,6,carpetCotton,water
blood,10,wood,water
blood,3,wood,water
blood,13,carpet,water
blood,4,carpetCotton,water
blood,16,floor,water
blood,5,wood,water
blood,2,floor,water
blood,4,floor,water
blood,10,carpetCotton,water
blood,5,wood,water
blood,11,carpet,water
blood,18,wood,water
blood,18,carpetCotton,water
blood,7,floor,water
blood,0,carpet,water
blood,1,carpetCotton,water
blood,8,carpetCotton,water
blood,0,carpet,water
blood,13,carpet,water
blood,0,carpet,water
blood,15,carpetCotton,water
blood,8,wood,water
blood,11,carpetCotton,water
blood,20,wood,water
blood,13,wood,water
blood,20,carpet,water
blood,8,floor,water
blood,10,carpetCotton,water
blood,8,carpetCotton,water
blood,14,carpet,water
blood,2,floor,water
blood,18,wood,water
blood,14,floor,water
blood,16,wood,water
blood,10,floor,water
blood,4,floor,water
blood,6,carpet,water
blood,17,wood,water
blood,7,wood,water
blood,9,floor,water
blood,4,wood,water
blood,9,carpet,water
blood,7,carpetCotton,water
blood,11,floor,water
blood,6,floor,water
blood,9,carpet,water
blood,17,wood,water
blood,0,floor,water
blood,16,wood,water
blood,14,wood,water
blood,12,carpetCotton,water
blood,3,carpet,water
blood,12,carpet,water
blood,13,wood,water
blood,3,carpetCotton,water
blood,3,carpet,water
blood,10,floor,water
blood,6,wood,water
blood,14,wood,water
blood,17,floor,water
blood,9,carpetCotton,water
blood,13,carpetCotton,water
blood,17,wood,water
blood,4,carpetCotton,water
blood,16,carpet,water
blood,7,wood,water
blood,11,floor,water
blood,8,carpetCotton,water
blood,5,carpet,water
blood,1,carpet,water
blood,18,floor,water
blood,7,carpet,water
blood,4,carpet,water
blood,0,carpet,water
blood,18,wood,water
blood,3,floor,water
blood,16,carpet,water
blood,15,floor,water
blood,9,carpetCotton,water
blood,8,carpetCotton,water
blood,14,floor,water
blood,0,floor,water
blood,13,carpetCotton,water
blood,4,carpet,water
blood,5,carpet,water
blood,2,carpet,water
blood,14,carpetCotton,water
blood,17,wood,water
blood,8,carpet,water
blood,16,wood,water
blood,20,carpet,water
blood,7,carpetCotton,water
blood,20,floor,water
blood,18,carpetCotton,water
blood,4,wood,water
blood,5,floor,water
blood,11,carpetCotton,water
blood,13,wood,water
blood,19,carpet,water
blood,17,carpetCotton,water
blood,1,floor,water
blood,13,floor,water
blood,14,carpet,water
blood,13,carpetCotton,water
blood,7,carpetCotton,water
blood,20,floor,water
blood,1,wood,water
blood,15,carpetCotton,water
blood,11,carpet,water
blood,14,wood,water
blood,1,wood,water
blood,17,floor,water
blood,18,carpetCotton,water
blood,7,floor,water
blood,15,floor,water
blood,20,carpetCotton,water
blood,8,floor,water
blood,0,carpet,water
blood,9,carpet,water
blood,18,carpetCotton,water
blood,0,wood,water
blood,3,carpet,water
blood,16,floor,water
blood,10,carpetCotton,water
blood,2,carpetCotton,water
cake,16,wood,water
cake,13,floor,water
cake,17,carpet,water
cake,27,wood,water
cake,12,floor,water
cake,30,carpetCotton,water
cake,18,floor,water
cake,22,wood,water
cake,18,carpetCotton,water
cake,30,carpet,water
cake,26,carpet,water
cake,15,carpet,water
cake,22,wood,water
cake,13,carpet,water
cake,28,floor,water
cake,17,wood,water
cake,30,wood,water
cake,29,wood,water
cake,30,floor,water
cake,14,wood,water
cake,17,carpetCotton,water
cake,19,carpetCotton,water
cake,11,floor,water
cake,28,carpetCotton,water
cake,24,carpet,water
cake,26,floor,water
cake,18,floor,water
cake,21,floor,water
cake,28,carpet,water
cake,26,wood,water
cake,23,carpet,water
cake,19,carpet,water
cake,19,floor,water
cake,23,wood,water
cake,20,carpet,water
cake,25,wood,water
cake,26,carpetCotton,water
cake,23,floor,water
cake,26,wood,water
cake,15,floor,water
cake,13,carpetCotton,water
cake,16,floor,water
cake,30,wood,water
cake,29,carpetCotton,water
cake,23,floor,water
cake,14,carpetCotton,water
cake,23,carpetCotton,water
cake,26,carpetCotton,water
cake,20,wood,water
cake,17,floor,water
cake,15,carpet,water
cake,20,wood,water
cake,11,carpetCotton,water
cake,29,carpet,water
cake,18,floor,water
cake,27,wood,water
cake,11,floor,water
cake,27,carpetCotton,water
cake,22,carpet,water
cake,26,carpetCotton,water
cake,25,floor,water
cake,16,carpetCotton,water
cake,14,carpetCotton,water
cake,27,carpet,water
cake,28,carpetCotton,water
cake,16,wood,water
cake,27,floor,water
cake,27,carpet,water
cake,28,carpetCotton,water
cake,14,carpet,water
cake,16,carpet,water
cake,15,wood,water
cake,23,carpet,water
cake,20,carpetCotton,water
cake,24,carpet,water
cake,17,carpet,water
cake,13,floor,water
cake,27,carpet,water
cake,13,floor,water
cake,18,floor,water
cake,28,floor,water
cake,16,floor,water
cake,25,carpetCotton,water
cake,17,wood,water
cake,27,carpet,water
cake,25,carpet,water
cake,26,floor,water
cake,11,carpetCotton,water
cake,17,floor,water
cake,23,floor,water
cake,30,carpetCotton,water
cake,21,floor,water
cake,21,wood,water
cake,11,carpet,water
cake,21,carpet,water
cake,14,carpet,water
cake,15,floor,water
cake,30,carpetCotton,water
cake,22,wood,water
cake,25,wood,water
cake,30,wood,water
cake,13,carpet,water
cake,11,wood,water
cake,20,wood,water
cake,17,wood,water
cake,16,wood,water
cake,19,carpet,water
cake,16,carpet,water
cake,30,floor,water
cake,18,carpetCotton,water
cake,11,wood,water
cake,22,wood,water
cake,28,floor,water
cake,27,wood,water
cake,14,carpetCotton,water
cake,28,carpetCotton,water
cake,24,carpet,water
cake,23,carpetCotton,water
cake,22,floor,water
cake,29,floor,water
cake,11,carpet,water
cake,29,floor,water
cake,16,floor,water
cake,30,floor,water
cake,23,carpet,water
cake,27,wood,water
cake,20,floor,water
cake,25,carpetCotton,water
cake,29,floor,water
cake,14,carpetCotton,water
cake,27,floor,water
cake,19,floor,water
cake,22,wood,water
cake,20,carpetCotton,water
cake,27,carpet,water
cake,26,floor,water
cake,13,carpetCotton,water
cake,11,floor,water
cake,19,carpet,water
cake,11,carpet,water
cake,11,carpetCotton,water
cake,12,carpetCotton,water
cake,22,carpetCotton,water
cake,18,floor,water
cake,24,wood,water
cake,30,wood,water
cake,28,floor,water
cake,19,carpetCotton,water
cake,30,carpetCotton,water
cake,12,carpet,water
cake,15,wood,water
cake,17,carpetCotton,water
cake,25,wood,water
cake,30,floor,water
cake,17,carpet,water
cake,25,wood,water
cake,21,carpetCotton,water
cake,11,wood,water
cake,16,wood,water
cake,15,wood,water
cake,22,wood,water
cake,20,carpet,water
cake,25,carpet,water
cake,28,carpetCotton,water
cake,22,carpet,water
cake,29,carpetCotton,water
cake,12,carpetCotton,water
cake,20,carpet,water
cake,11,carpetCotton,water
cake,13,carpet,water
cake,28,floor,water
cake,29,wood,water
cake,15,floor,water
cake,25,carpet,water
cake,30,wood,water
cake,29,floor,water
cake,18,carpetCotton,water
cake,28,wood,water
cake,20,carpetCotton,water
cake,30,floor,water
cake,14,wood,water
cake,23,floor,water
cake,26,wood,water
cake,26,carpet,water
cake,20,carpetCotton,water
cake,28,wood,water
cake,22,wood,water
cake,15,carpetCotton,water
cake,23,floor,water
cake,24,floor,water
cake,18,carpetCotton,water
cake,12,floor,water
cake,26,carpetCotton,water
cake,26,wood,water
cake,13,carpetCotton,water
cake,16,wood,water
cake,18,carpetCotton,water
dust,41,floor,water
dust,63,floor,water
dust,48,wood,water
dust,56,carpetCotton,water
dust,50,carpetCotton,water
dust,54,floor,water
dust,46,carpetCotton,water
dust,69,floor,water
dust,58,carpet,water
dust,47,floor,water
dust,54,wood,water
dust,64,wood,water
dust,59,wood,water
dust,48,wood,water
dust,59,carpet,water
dust,50,wood,water
dust,49,floor,water
dust,41,floor,water
dust,55,carpet,water
dust,55,wood,water
dust,47,wood,water
dust,62,carpet,water
dust,69,carpetCotton,water
dust,70,carpet,water
dust,65,floor,water
dust,60,floor,water
dust,65,carpetCotton,water
dust,61,floor,water
dust,60,wood,water
dust,46,wood,water
dust,57,carpet,water
dust,43,carpet,water
dust,59,carpetCotton,water
dust,63,carpet,water
dust,63,wood,water
dust,60,wood,water
dust,50,floor,water
dust,63,floor,water
dust,56,carpetCotton,water
dust,53,wood,water
dust,45,carpetCotton,water
dust,69,floor,water
dust,45,carpetCotton,water
dust,69,wood,water
dust,59,wood,water
dust,43,carpet,water
dust,47,floor,water
dust,43,carpet,water
dust,67,carpetCotton,water
dust,47,carpet,water
dust,57,floor,water
dust,60,carpetCotton,water
dust,60,carpet,water
dust,43,floor,water
dust,56,floor,water
dust,44,floor,water
dust,60,floor,water
dust,57,floor,water
dust,43,floor,water
dust,64,wood,water
dust,54,carpet,water
dust,59,carpetCotton,water
dust,70,floor,water
dust,51,carpet,water
dust,47,floor,water
dust,48,floor,water
dust,60,carpetCotton,water
dust,56,carpet,water
dust,41,floor,water
dust,68,carpet,water
dust,48,wood,water
dust,55,carpetCotton,water
dust,48,floor,water
dust,59,wood,water
dust,46,carpetCotton,water
dust,69,floor,water
dust,51,carpet,water
dust,60,floor,water
dust,53,floor,water
dust,43,floor,water
dust,63,floor,water
dust,45,wood,water
dust,42,carpet,water
dust,47,wood,water
dust,61,carpetCotton,water
dust,54,carpet,water
dust,57,carpet,water
dust,66,wood,water
dust,63,floor,water
dust,46,carpetCotton,water
dust,47,floor,water
dust,61,floor,water
